food_id, food_name, calories, health_scale, image
1546,Hand crafted uncured italian salami,357,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQaHxNv5q0269deJAk7YPPHuzSva00qH3IK7_38ryudtlRa7-ZAevQZlyOeFBI&amp;s
1547,Gourmet gum,200,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ0viYpQvi0wvc-jthtPJBPKELR8K8aKpWclIjDIvcIhbSJaTvuUsxshg3dew&amp;s
1548,Garlic herb hummus,312,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1YmXEZ5-OlBdMggR6i-5vRFnH2sabr9aFwTlzga_O0L3VFtVUsqsz3XOUrA&amp;s
1549,Teriyaki chicken,95,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHgPopc2tCCsJ7guMplZwE6PlivxnNVQELHWV6MP7xu0hUP9QDm1fPVFs-JzI&amp;s
1550,Trail mix bars,525,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRd0SXPzeTu1JIE32AWffojIQRUhAvk9O0m-lpwxnRk3fMpBiWpZO3IsvM7rf4&amp;s
1551,No salt peanut butter,594,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-qHS3EZZJ-1lqYDnnJH39vbH8gk4t9zffr-S_ZrPqPqlG2gJFeQrwk72jSg&amp;s
1552,Mixed olive salad,179,7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTbpmveWOdEOTNK0elaQOS648tWvfF_qWvNyBuZSDNTY9Fu71-NPN69W_HaDA&amp;s
1553,Beef jerky,179,7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZaTAIubAaIUEn55EPvQxhC2P54QZed1E_yDPiFG7ZwVti4FpuXr7Fi3k10w&amp;s
1554,Cubella tiramisu frozen dessert,282,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTO6ctK10_MdAtiHWOrW-xajejZOPwdp9_JJN-89-VD9JTSIjLXtqEImJNTmQ&amp;s
1555,Dark Chocolate Covered Dried Cherries,467,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRA6YDHnYg2KS5QoCNexuRE6GRCh7v88r897HF213IZnuY-j2mQOyYhnZ7j4UI&amp;s
1556,Crispy Seaweed Strips,300,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBybTbcPuI1nsn6wna_zw5O5HyDB3pJLR_2J0ZSBfYOQ5RzOjdbWJY9RfjDtE&amp;s
1557,Sliced provolone cheese,286,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7J4o8Xz_qObRbutDM4dk9KupCwgY8zPzhst7of0ZY6CLSUv1DtN0qVJmP8zk&amp;s
1558,Tomato Orleans Dressing,400,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWV--_9sZtGTa7ic0QYwxz_b6TGzGKrI8Qkpx0CpZTiGOF57btsi8HyYd1-S4&amp;s
1559,Boom bites,233,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTo2lA9j1qZh3qK3Qt3XhPZntUAu1DQHsr5nrXh90Js1eKMsYAe7JHD03XjJEU&amp;s
1560,Craft chocolate bar,512,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4Ut2ONQyVjup4dS7hN66NRS8qhXAxwUybk88qdgQIzGDKH_JtGjRoh6yW8g&amp;s
1561,Gone nuts handmade gourmet granola,500,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-DdeB6JXo4fRIBj1vtie7B4e69LQhvtNu0Zh5CoJNUCEw0zgzQeIqtJHOwIQ&amp;s
1562,Sandwich Cookies,485,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJrWlEtslkzwqbYeJHZBFiLRMq_fsy2MY4DDOh8cOM5cfGeJsSovvahiOvMHY&amp;s
1563,Trail sprouts,429,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxO0s_dBqRWAafYjxiLuj8A7rOhpjyA6OL8V5Vg6Boe68ecJ3FneGaAHAX7g&amp;s
1564,Smart Tenders Plant-Based Chicken,80,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR6QDFZHMfW9ru92IWxu2QKFqEeJ8_NIqUJIcX_lVwPlqm8ZqXLscyZgDNJgA&amp;s
1565,M&m's chocolate candies peanut peanut,507,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDqv92z-KbjeHJPL7HT1xmrx_P0TdeKWpJkCrvStv_yl_65Rup-s-jFVmfwYU&amp;s
1566,Apple Juice Drink With Natural Mineral Water,60,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqqBndK-J2aK0gLEYeNHFxRR3Z_Gxs8hyBGZNK86ZK7jypSGksXtrs6DkynQ&amp;s
1567,Jammers zero sugar cherry flavored drink,0,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjxm6WZmwSrhBk-iOofXUgEkAo5ZzWUWG046NVBLjbbkg-Eb523wwwKKCVJg&amp;s
1568,All natural pure fruit juice blend,50,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTyyixEoZ7x_u69-pPPQ6m0cbfBJekE6JdKpE1RvxuY2uBWT7XDVDn25iMyBg&amp;s
1569,Biscotti pistachio,406.25,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmsQkUal4rITJJowZtUVIuY3Fh730UG-VjGA9UMtXpeDwKxCysQrhjXqqSk5I&amp;s
1571,Mango nectar,54.1667,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoJI_0_runiTMiutd2omba03A44M3uXE0di3_w3uoGgbTIbB6OrCl5nsfjBVg&amp;s
1572,Textured vegetable protein,347.8261,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPOBIu3WrKVr0xG8eXxVMLVfMxIyRkjT0FPAgur9KWpkF8DE6F5ifWdf20eg&amp;s
1573,Roast beef,125,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsdcevTvk3LchN9NXNUJnigiYEQpUFG4VybmN0BPIQkbkBOfqS7l6gRJhwLzo&amp;s
1574,Pom poms pomegranate fresh arils,100,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR6XnHQQqe2d2IeIm87Pe3DFi1o-m0OIwyyTcUPTR53_7yociNEpQTcrRX2vCY&amp;s
1575,Tomato condensed soup,73.1707,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQseryZsbz_IsQJu7I4tbfK5omaJ5OLby2Nc8xvFFLY_Q9vKFnlFri5VJ4m&amp;s
1576,Thousand island with bacon,322.58,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT79Xdh_yBI3QjA-hVMeUzHaKdFGaVAJ_pvmZS6bKrCiqef8Dxq9VHFQgWa7w&amp;s
1581,Strawberry Preserves,250,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSuLlhlL7hZHVoOha0z7b7BoZh3FlmNNmSxUPaBhvgWaPM8o31YSlgEPGSG484&amp;s
1582,Vindaloo Sauce,102,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQK_eqQVEC09bZwKeUu-hdObE6VY4OSXDJ0cAdt_nq68y2zOUBzU8UW6rh7tdw&amp;s
1584,Organic Nine Grain All Natural Bread,279,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSX48zP7w1zR1OnSKPxN_6KCHDyOTVsNNGbPvaeNF6a6JmAdeYqfE__O6KuIgY&amp;s
1585,Organic Great Seed,256,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRTEizw6iPucK8FGu7I_N3gqYojJmBXOAx4r5eg9VEJHrLHKJmFU2Z5jmc92g&amp;s
1586,Organic Sunny Days Snack Bars,368,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBQOT-pCkeG51oQBfbecbigAjIGMQEsZoNGvTwCk4x1LOgLFfr8x8pHXhnmQQ&amp;s
1587,Organic 100% Whole Wheat,233,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRA4i30Yptf4L8Wf_nKWAgb8ZWRy6xH0Jm8pRTLWrANlBorzCHLaWv7OleksQ&amp;s
1588,Tofu Firm,89,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcThnDjxvMs2yTyG7Z_yZLJwgEkei_grFJM8bMLJ-R3jZ_qBgBn39UB9S5cq7t0&amp;s
1589,Just Great Stuff The Original Powdered Organic Peanut Butter,375,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJYh3brt31cUnq5RQMP3eUGUagsMqNSeQK3g_imUCmKhAtAEFxCKdiBNfuxxE&amp;s
1590,English cucumber,14,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRX6e2pWaaCNrrbQaNXhiJOqgyTeG9z8qDA_ykk76ahGztsXhCx-aWZQHmjSg&amp;s
1591,Yellow Mustard,0,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXdNZagZlvj9yoD6_NUbb0vZWkECTC4Lox_st2IkxWTP5RWJL7tbFSreR0rw&amp;s
1592,Marinade Cajun,100,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJYud0WERaIpJx0iogO-nqlLMvYWTp84Xxnm-UF2P-PbLL3hKUXCulFrQJbg&amp;s
1593,Baja Chipotle With Lime Juice,100,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXULGUrvohmk-xFbKSeIz98f9dNrHc5shsyfsIgqB07l0tmCWr_BeMunTN5g&amp;s
1594,Marinade Steak & Chop With Garlic & Cracked Black Pepper,67,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRikPintePc3RVvdarsRLxFZZc0c5SWhVlR1dSz19QdLH38ByfrAuqSP0b1r_g&amp;s
1595,Sweet Cooking Rice Seasoning,233,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYjtNFKlf3RO4HO0_ZHWkrG7SfWYT6D89MR-ySxRDm6baJBxNvGLBjk45A70Q&amp;s
1596,Angelo Pietro All Natural Ginger Dressing,233,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7HcijcqLRfNFvY475gCoEBW0ci4emMUY7qo_N1rIa7-f7hw7r7JPQBZmMcTI&amp;s
1597,Dainty Food Co Chili Sauce With Black Bean,295,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTb_lB1bLU4Kav2cgObPXbJFzd4zF2tUVz8TbMREx2YnEF7nrRoWGEjS5GxrA&amp;s
1598,Aloha Barbecue Sauce,100,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQs1AcA1plHuD2lKx5VJmwVuPiGMNxON5a3kc2tnsMRtVCS_y80gyen0KgqHw&amp;s
1599,Morningstar Farms Veggie Burgers Grillers 27oz 4ct,213,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSj54KXggmTF-rwwoOUU2dz-FpxupDwkq0w3apTlql_mCYz-3UofTu3nIcOOQ&amp;s
1600,Oatmeal dark chocolate chip complete lactation bar,467,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHc_1lVvMWZt5Bn1dq0bFLm7HguvNH0z4tXSC9XwRbDeC88cir8cRLIwWMxBc&amp;s
1601,Wild maine blueberry organic 72% cacao dark chocolate,471,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-QLllTvvZPjMqTmS8_bx_LLqvb_xi24yWCGM7l5-XfnqTxajRIpfnX4fTdPQ&amp;s
1602,NERDS Candy Bulk,375,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTC7kkgwZ77BD-n3ZG-2gD4payb3IifzuV_azmEFkP9aLZUYdyH6M3BH8-mKw&amp;s
1603,Spinach dip,296,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQj-Yh2MV3i71TGRzge2bnt8g0eOtFk4aPGOMEoMijHaxJdxeIsWidBptKfDw&amp;s
1604,Jalapeno artichoke dip & spread,267,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwqmtD83jh7Uz38-yJEOYEiwt94e410A4QqHokn33l-U_yOfeigGVGxnnLWQ&amp;s
1605,The original coffee creamer,91,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-vaEGY4g_HQdIf1SQDXhS2wdxwKpcsy38Iyp_RWqXp4OfcR5gzK6DNR-srw&amp;s
1606,2/1g boudin bakeries asian wasabi dressing,400,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRtOyCXt2F8qWtzRb3iMwmsPx_XiSmtZK80LG3z4F0v1V0EVa64ABCqs9D-eg&amp;s
1607,Coconut water,17,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWeQnNv738te54uwtGUdsTc7831_QWvfqNvZho8ItMNukR7g00RfS0OvaRIA0&amp;s
1608,Long grain american basmati light brown rice light brown,348,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQC3hj8vU-gVtBxLcCj-b4VdddUKv-Yrlb-G5TLJ8LR5p583yMQ_HHvV0HXlA&amp;s
1609,Oreo cookies mint 1x25 lb,483,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQu1s-izbXKxeICnv9Qf3dsQG9o3tBf3ViFL5qxZjiy3-vbO0gm5lgeSwuPEA&amp;s
1610,Chocolate sundae vanilla bean mochi ice cream with cherry center chocolate sundae,256,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBD-kVPjuvStLTBO4G6gSUfKXZ779eu_P4gEtRKJIo75ElmoqfuPI5WZJp948&amp;s
1611,Ripe strawberry mochi ice cream ripe strawberry,256,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsmFqn-IoJ0xo1K1zVVLrydQRNaULpDjk73jmd-dLqGUCJ6KbKhiljKg0lvg&amp;s
1612,Coffee mochi ice cream with caramel center mochi,256,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRT8QfvO2OvhGNR30XuvmbMDyNvdJ5MRT1taQYU0hfQ462IhnUtuvkvEooxfQ&amp;s
1613,Double chocolate mochi ice cream with chocolaty bits double chocolate,256,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfUNpTriymPVAwV5N79o3sj0UO0tp2YBtNeJ6hWLpTRG_vpmm00ATJBDqoc4w&amp;s
1614,Salted caramel mochi ice cream salted caramel,256,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTLhjS7MGFipFcpBkgK3t2CkEb0RxspZ2k4hh5SW_2YBiG9KfgwmvhV3cs8nw&amp;s
1615,Cookies & cream mochi ice cream cookies & cream,256,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9FlvlkOZfq0kFJVGJUj5i3hklSVr8v6uGDvnfwMxlpLemGwE_ZGcF7ziZo_I&amp;s
1616,Organic whole milk yogurt,111,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQskaoIixXhJPvO0dek0Q7xRis13aVuCfnJ-CWYs-5BBM0UxNTOO13PafgOD8Y&amp;s
1617,Gluten free shortbread,518,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxbZKLofkfrYwJJtm98CMHN4VYUvvucBPzHF01war-t34Pz1RdG3tXKMAgFWU&amp;s
1619,Semisoft cheese,333,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRS-IY1uxaNyGap7UFzQO-BMNhSfEHfMhtYExI8nuPIK1JJmNMbctTzMD3CyQ&amp;s
1620,Light semisoft cheese,238,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRe8sm9Hi8_mhguWSWI2-YqqBJiu5sbpJnnZls-1sgPZR8JYls8Qll1uCB70g&amp;s
1621,Almond butter bare smooth,588,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRLXdKbomcwcfcCAB_AGp5avhTPITxpnIKgzBUF1c8lOoXT3S-PHKM7tdu-hr8&amp;s
1622,Made in a peanut-free facility almond butter,588,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzbFO6olySYzS5XLfnRSNzvQ3Ce6BCq2QEmHUMwK1nkG63M8NVht768ZhDOxg&amp;s
1623,Cranberry Spread,235,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlhBizmSl6Vd_qcIERvMkDPEkkZ7JDYIYdmY8AGdflM3TDB8wsbZ0zi9LUMU8&amp;s
1624,Original nutrition shake,92,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTY5PfqNiHnTRSKVqFFel_elVjiGC7rDi22REC0wBLgOjIF87rK5lZ71td9aA&amp;s
1625,Prunotto partridge eye lentils,353,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQSg6wZD7Bc1iK1WL6V-oxGYnwizzeDzZcRC11c5CFyPDjiMlk3tBt881fNgLQ&amp;s
1626,Farmer's crate sweet & crispy baked mango thins,320,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQF87lJTcGxOYr0MDADfoK8ZONF8P7Reok9JRx-JpdgRRSfuMQLnnFTtMo1PQ&amp;s
1627,Soft amaretti,469,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRi7Tq6ILaaXdyUW2AZXhzL3o5NHmuCvINTavQNRolBKjiRbW5pDAahpUtPLA&amp;s
1628,Prunotto black eye beans,341,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSyg0gMzHrKn9noZiPH6dxyCfRgJy2qhmobwA493hAFgqFeYQIu9x0vsHWs_Q&amp;s
1629,Mandarin ginger,222,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlUif_ASZWwXKz0jLVkAvwAjiOd6UEFbboyieNzzXo8B3eohrwRsqYmSO97Cw&amp;s
1630,Balsamic Sweet Onion Jam,166.66666666667,7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDDrvymDE-7iYclRPymR7aA7m5pSR2WvqVQT7maeQUWV18-a_ptj5E_oD46g&amp;s
1631,Snicker-Doodle Shortbread Cookies Pure Butter,464,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlHFWyFoO1Ck36yIEirv_wW9ELT_9a4Y0uK93ZHKk8nznJsZdaeq-riXoFfQ&amp;s
1632,Original Vanilla-Almond Wafer Vanilla,200,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRan2O6TvUsEVmhyfY7UlgpSrB1FyQH3hTRzbqa2M6_2RgNleJKtI2-EbQRjr0&amp;s
1633,Pure & Natural Maple Syrup,333,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyf9dLHB5imrWiuTu7WYuzmHcLkAzi4uLcU3JtZz_18wKVWzhV881TJvFHJQ&amp;s
1634,Pure Maple Syrup,333,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTC4FekAoN-DKc38Q495mN5TJ6shjZskTQ16ugag51FEGTKMBuCPEJPyby30kw&amp;s
1635,Pure Tomato Pasta Sauce,20,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTuG50yjiqIYvMB_W1y69IfifcXpJzRrK7phpf2KG6r97WNz4ft5EHo8SH-nlw&amp;s
1636,100% Pure Vermont Maple Syrup,333,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8qbNHywTGWlyGs6eRG5Mxrn5Vc0uRY9i2DQ47pvp0QH6rNai_kyRyOWqSnvY&amp;s
1637,Himalayan Pink Salt,0,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSED9389Sm36CqyyeIoCxbSrE2r-1qrPNqDTGk2EHzcMdhsAxGJGBmMOKfVAg&amp;s
1638,Pesto Sauce,424,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVhVlN_cqlHo2EouBj9ZEThFZpDqJRjHXVJ0lI3nqdDL-GX0D_whRZn6LfoqU&amp;s
1639,Organic Superfood Smoothie Mix,400,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQIeFgeXOiYgoXdWM1c4qo4-7sOA3eAimryouTwAIloN_uZCW09KGtXmv1SpAE&amp;s
1640,Organic Chamomile Herbal Tea,0,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSeNGYfy45tipOknkJ4OFVGEhC59u6865rlk7uSJ3uZLao-K87Y0iP5NhX88XU&amp;s
1641,Assorted Biscottini,429,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRuikebZjdK20fAnlS39wXJx_h4e0rg8YrD9ZQgSa3ZEfu3DxUyjsw7Kk63jQ&amp;s
1642,Les Confituriers Red Fig Jam,307,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS1YdeHMQnAV_g1GAk89wkSu94klzQ0rOw2WNwVigtoxZpvR8PjPb_aJGNgnQ&amp;s
1643,Raspberry Syrup Raspberry,367,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRucDeMEX3uuTJzGUm3AlvTvm6fQ2TSp9Yj_-GFXt7wcTAuiuJlzujp_dHiyOA&amp;s
1644,Meyer Lemon Salad Refresher,233,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTch7AJfxTfFw2goLEdQIvgBFS2GlCPfQrqJ_fZ2-2x3RAjK3_f5vS7y90LdIA&amp;s
1645,Lobster meat kcl & body,119,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTbj0Unq4SzD0MVbih7kxC88zIkZFnL-3L3ppPahzcydiM_TummV9Ajtm_P9w&amp;s
1646,Lobster meat k&c,119,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRabAHjvXXWSyRyO0wIybInBtiNvGQjXpDZ8SYjzxAPTTYiR5sYhYhaP0-4gA&amp;s
1647,Lobster meat kc&l,89,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS69lwvlCMGoivwl2PNwQhbMcXQtoRgQzO-v9pFzqwV-HMKUKPdv0eVS79cVgs&amp;s
1648,Michele's granola granola original,500,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCYsB7ICfX4ibuevkS8ziKc7mPNSh7KattRoBoksIcTkbgKIcGqqBDQR6bnSU&amp;s
1649,Whole Grain Granola Ginger Hemp,500,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcROHnyd5QRB2ez7kGPLLlXXozUgJCGFk5sPmR5WdDLH4xuYxq29Ovy7uHwqdQE&amp;s
1650,Granola Pumpkin Spice,536,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQIg8RPz__3D7Toe5iI9QffEIoHryS1XVgOrNFBN2QbTRvGKUchkfsPsAWZZkA&amp;s
1651,Organic 100% juice,217,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRzzMq2YXdh17H6grqtmu__v9cnwVxhxYHqdVeX7dmXk7iKWKzjYWlNplAnHXw&amp;s
1652,Beef jerky original,286,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTSbXZgmv76JXljHFJl88jLdKzplr7e59W2dIFxVb2eio8vE65OqsGz2Hs3IQ&amp;s
1653,Himayayan Pink Salt,0,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSED9389Sm36CqyyeIoCxbSrE2r-1qrPNqDTGk2EHzcMdhsAxGJGBmMOKfVAg&amp;s
1654,Almond Cashew Nut & Seed bar,150,7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7fr_k-3pOY8qjSqe46Z_hJK5etyVl9PEE7ZlhZATwTQRDy2YE3rMr7Jwz5zQ&amp;s
1655,Vegetable Soup Mix,36,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpPAYBaNvBHlM4FF32ZqOwHpyGxHZf-z6nhPg4ogVykhjc5-eITsUyvE-p9Q&amp;s
1656,French pure butter cookies,150,7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSqAh8xC3fCx_HrOrK_v7i_lq_1UmFkXwx2URGji1zwyPjugTiwu6bvLiiAEQ&amp;s
1658,Graine de chia,447,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSo_0oh2J4PHWo51RWGcIiJKpKIv2kxdJVv2kYtG_ZGE82BiDozfRsl2QIdGWI&amp;s
1660,Barre Chocolat Juice Plus+,381.818181818182,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTX335XSxEMDxoyi673eOeQeJZP3QeteJaiMWagGGQC2zFKbP8qCidKmhXlQwo&amp;s
1661,Végétal soup,200,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZaA4A2fgXg1E_7tAwGfcvVtzN_oqF4Oi_SiJUUvsYsJnmqh50Bx_Q3JoSfA&amp;s
1662,Unsweet Iced Tea,0,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8xKtMO4yqpOcdkQBZdbwt1oRaWZhoyUo9vLXlgD-25yq7Hkc1H6DXkuH16Ns&amp;s
1663,Collagen plus matcha,214.28571428571,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRoiifCXMBexdaijVMQI1LZ___M0Sq9DMXys6xYME_aJviOadgyGJgsTiqrxRI&amp;s
1664,Deluxe Thick Apricot Spread Apricot,200,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZDNNnt1QxT9uogRSLZiSSdmhYr7GzEIj_YSggRsjul1ZTI9du2vAjCZJH-Q&amp;s
1666,Pickled Garlic,125,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_fZCdYVAacI2MdLsxdND2Gv_jfShiQGttSnn6_2qjaXFgT7IDX0EvgdqjUls&amp;s
1667,Pure Honey,286,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRoowPQVCHNAIC4Ji9DKac-wdezZyAVo0EbWV98F2AxhQbpPXXp2KQJKWrYQqU&amp;s
1668,St Dalfour 100% Pure & Natural Orange Blossom Honey,286,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTIdsdpGIv2BDyUSxkWSq1YpTR30Nns13IRE0qrVITP4sEXXf73dCPtNPnqA&amp;s
1669,Krazy Organic Krazy Ketchup Agave,133,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTr33ZdB_1Vkl1bdluTktmD1npF1chFQmXYTDE7g7VAzRDOFCpPSFH2ov1QfOo&amp;s
1670,Caffaro's Baking Co Biscotti Cranberry Orange,343,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgsuZKnzG0Yj-JLPH5tTnOwbPTn3LRlKTIRMr-ElgnO_x3FViyigFXW9UZMw&amp;s
1671,Turmeric & Ginger Root Powder,333,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8MG0Uhcwdj1E4XPbUqeTuDx1Y7Qg-z6yY9aek3E7if_FL0FFbZEeMKFB7_5o&amp;s
1672,Royal Fig,206,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2PpK5Uvsp79pesJYchqYKD_Ki8-E28PNSf0I1CzLv1u_E2aGiyN8aDGl-pg&amp;s
1673,Chef Pascal Orange Ginger & Coconut Sauce Orange Ginger & Coconut,200,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRANM0eHw_Xhdu7TGdedo5xLmXo1WarE5zVvKrIxWOkHf2G4bYAu35mhuFtYM4&amp;s
