store_id,store_name,store_street,store_city,store_state
3269,Lucky Gardens,14911 Jamaica Ave,Jamaica,NY
3270,Beky Bakery and Coffe Shop,9207 Jamaica Ave,Jamaica,NY
3271,Subway,16814 Jamaica Ave,Jamaica,NY
3272,Doty's,9049 Springfield Blvd,Queens Village,NY
3273,Joe's Famous Pizzeria & Restaurant,6109 Springfield Blvd,Oakland Gardens,NY
3274,Victor's Coffee Shop,21261 Jamaica Avenue,Queens Village,NY
3275,Nanking Restaurant,134-07 Rockaway Blvd,South Ozone Park,NY
3276,Pupusa Market,14516 Jamaica Ave,Jamaica,NY
3277,Latin Grill Factory,89-02 165th St,Jamaica,NY
3278,Sagar Chinese,87-47 Homelawn St,Jamaica,NY
3279,Rajdhani Indian Restaurant,206 12 Hillside Ave,Queens Village,NY
3280,Hado Sushi,138-40 86th Ave,Briarwood,NY
3281,La Cocina Restaurant,16002 Hillside Ave,Jamaica,NY
3282,Cafe Energy,9215 149th St,Jamaica,NY
3283,Corfu Grill,70-17 Austin St,Forest Hills,NY
3284,Genesis,16223 Hillside Ave,Jamaica,NY
3285,Golden Chicken,17944 Hillside Ave,Jamaica,NY
3286,Margherita Pizza,16304 Jamaica Ave,Jamaica,NY
3287,PP Boy Japan Teriyaki & Sushi,90-22 161th St,Jamaica,NY
3288,Gaby's Pizza,204-23 Hillside Ave,Hollis,NY
3289,Lucky Boy Restaurant,636 Rockaway Tpke,Lawrence,NY
3290,Annam Brahma,8443 164th St,Jamaica,NY
3291,Veggie Castle II,13209 Liberty Ave,South Richmond Hill,NY
3292,Rocoto Restaurant,178-27 Hillside Ave,Jamaica,NY
3293,Salad Shack,154-05 Union Tpke,Flushing,NY
3294,Punjabi Kabab House,91-52 Lefferts Blvd,Richmond Hill,NY
3295,Pupusa Market,14516 Jamaica Ave,Jamaica,NY
3296,Latin Grill Factory,89-02 165th St,Jamaica,NY
3297,Sagar Chinese,87-47 Homelawn St,Jamaica,NY
3298,Rajdhani Indian Restaurant,206 12 Hillside Ave,Queens Village,NY
3299,Nanking Restaurant,134-07 Rockaway Blvd,South Ozone Park,NY
3300,Corfu Grill,70-17 Austin St,Forest Hills,NY
3301,Hado Sushi,138-40 86th Ave,Briarwood,NY
3302,La Cocina Restaurant,16002 Hillside Ave,Jamaica,NY
3303,Gaby's Pizza,204-23 Hillside Ave,Hollis,NY
3304,Golden Chicken,17944 Hillside Ave,Jamaica,NY
3305,Genesis,16223 Hillside Ave,Jamaica,NY
3306,Acquista Trattoria,178-01 Union Tpke,Flushing,NY
3307,Salad Shack,154-05 Union Tpke,Flushing,NY
3308,Margherita Pizza,16304 Jamaica Ave,Jamaica,NY
3309,Cafe Energy,9215 149th St,Jamaica,NY
3310,Annam Brahma,8443 164th St,Jamaica,NY
3311,PP Boy Japan Teriyaki & Sushi,90-22 161th St,Jamaica,NY
3312,Euro Grill,124-32 Queens Blvd,Kew Gardens,NY
3313,Rocoto Restaurant,178-27 Hillside Ave,Jamaica,NY
3314,Sushi You,215-05 73rd Ave,Oakland Gardens,NY
3315,Nanking Restaurant,134-07 Rockaway Blvd,South Ozone Park,NY
3316,Pupusa Market,14516 Jamaica Ave,Jamaica,NY
3317,Latin Grill Factory,89-02 165th St,Jamaica,NY
3318,Sagar Chinese,87-47 Homelawn St,Jamaica,NY
3319,Rajdhani Indian Restaurant,206 12 Hillside Ave,Queens Village,NY
3320,Hado Sushi,138-40 86th Ave,Briarwood,NY
3321,La Cocina Restaurant,16002 Hillside Ave,Jamaica,NY
3322,Cafe Energy,9215 149th St,Jamaica,NY
3323,Corfu Grill,70-17 Austin St,Forest Hills,NY
3324,Genesis,16223 Hillside Ave,Jamaica,NY
3325,Golden Chicken,17944 Hillside Ave,Jamaica,NY
3326,Margherita Pizza,16304 Jamaica Ave,Jamaica,NY
3327,PP Boy Japan Teriyaki & Sushi,90-22 161th St,Jamaica,NY
3328,Gaby's Pizza,204-23 Hillside Ave,Hollis,NY
3329,Lucky Boy Restaurant,636 Rockaway Tpke,Lawrence,NY
3330,Annam Brahma,8443 164th St,Jamaica,NY
3331,Veggie Castle II,13209 Liberty Ave,South Richmond Hill,NY
3332,Rocoto Restaurant,178-27 Hillside Ave,Jamaica,NY
3333,Salad Shack,154-05 Union Tpke,Flushing,NY
3334,Punjabi Kabab House,91-52 Lefferts Blvd,Richmond Hill,NY
3335,Lucky Boy Restaurant,636 Rockaway Tpke,Lawrence,NY
3336,Nanking Restaurant,134-07 Rockaway Blvd,South Ozone Park,NY
3337,Carlos & Gabby's,143 Washington Ave,Lawrence,NY
3338,Pupusa Market,14516 Jamaica Ave,Jamaica,NY
3339,Mitchell's Restaurant,191 Rockaway Ave,Valley Stream,NY
3340,Latin Grill Factory,89-02 165th St,Jamaica,NY
3341,P J Harper's,58 Rockaway Ave,Valley Stream,NY
3342,Lucy's Asian Kitchen,Terminal 5,Jamaica,NY
3343,Marinara,1308 Peninsula Blvd,Hewlett,NY
3344,Tobiko,209 W Merrick Rd,Valley Stream,NY
3345,Sagar Chinese,87-47 Homelawn St,Jamaica,NY
3346,Chicken Gyro Delicious,83 Rockaway Ave,Valley Stream,NY
3347,Ay! Caramba,1320 Broadway,Hewlett,NY
3348,New Park Pizzeria,15671 Crossbay Blvd,Howard Beach,NY
3349,Piquillo,John F. Kennedy International Airport Terminal 5,Queens,NY
3350,Margherita Pizza,16304 Jamaica Ave,Jamaica,NY
3351,Rajdhani Indian Restaurant,206 12 Hillside Ave,Queens Village,NY
3352,Cafe Energy,9215 149th St,Jamaica,NY
3353,Valencia Ravioli,82 Broadway,Lynbrook,NY
3354,Ali Baba's,297 N Central Ave,Valley Stream,NY
3355,Perci's Jerk Hut,23721 Linden Blvd,Elmont,NY
3356,St. Best Jerk Spot,11231 Springfield Blvd,Queens Village,NY
3357,Rajdhani Indian Restaurant,206 12 Hillside Ave,Queens Village,NY
3358,Charlie Meaney's Bar & Grill,52 Central Ct,Valley Stream,NY
3359,Southern Girls Soul Food,21917 Merrick Blvd,Springfield Gardens,NY
3360,Ali Baba's,297 N Central Ave,Valley Stream,NY
3361,Gaby's Pizza,204-23 Hillside Ave,Hollis,NY
3362,Yummy Taco,22715 Merrick Blvd,Springfield Gardens,NY
3363,Creole Buffet,216-19 Linden Blvd,Cambria Heights,NY
3364,Margherita Pizza,16304 Jamaica Ave,Jamaica,NY
3365,Henricas Restaurant,13889 Francis Lewis Blvd,Rosedale,NY
3366,Joe's Famous Pizzeria & Restaurant,6109 Springfield Blvd,Oakland Gardens,NY
3367,Tobiko,209 W Merrick Rd,Valley Stream,NY
3368,Gino's Pizza,1615 Dutch Broadway,Elmont,NY
3369,El Patio,218-21 Jamaica Ave,Queens Village,NY
3370,Lucy's Asian Kitchen,Terminal 5,Jamaica,NY
3371,Genovese Pizzeria Inc,20 Central Ct,Valley Stream,NY
3372,Red Lobster,606 West Sunrise Hwy.,Valley Stream,NY
3373,Stop 20 Diner,1336 Hempstead Tpke,Elmont,NY
3374,Mitchell's Restaurant,191 Rockaway Ave,Valley Stream,NY
3375,Lucy's Asian Kitchen,Terminal 5,Jamaica,NY
3376,Henricas Restaurant,13889 Francis Lewis Blvd,Rosedale,NY
3377,Red Lobster,606 West Sunrise Hwy.,Valley Stream,NY
3378,Yummy Taco,22715 Merrick Blvd,Springfield Gardens,NY
3379,Best Deli,147-45 149th ave,Jamaica,NY
3380,USA Diner,24303 Merrick Blvd,Rosedale,NY
3381,Bronx BBQ,694 W Sunrise Hwy,Valley Stream,NY
3382,Pretty Toni's Cafe,759 W Merrick Rd,Valley Stream,NY
3383,J & S Pizza,24435 Merrick Blvd,Rosedale,NY
3384,Da Vinci's Pizzeria,640 W Merrick Rd,Valley Stream,NY
3385,Q & N Deli,23059 International Airport Center Blvd,Springfield Gardens,NY
3386,Olive Garden Italian Restaurant,610 W Sunrise Hwy,Valley Stream,NY
3387,Davinci's Pizzeria Restaurant,640 W Merrick Rd,Valley Stream,NY
3388,Pizza Hut,24933 Rockaway Blvd,Rosedale,NY
3389,Applebee's Neighborhood Bar & Grill,1126 Green Acres Mall,Valley Stream,NY
3390,Carlos & Gabby's,143 Washington Ave,Lawrence,NY
3391,Lucky Boy Restaurant,636 Rockaway Tpke,Lawrence,NY
3392,Sushi Tokyo,337 Central Ave,Lawrence,NY
3393,Boardwalk Pizza,68-20 Rockaway Beach Blvd,Rockaway,NY
3394,Sherwood Diner,311 Rockaway Tpke,Lawrence,NY
3395,Gino's Pizza,318 Central Ave,Lawrence,NY
3396,Robert's Delight,13-30 Beach Channel Dr,Far Rockaway,NY
3397,Molly's Fish Market,958 W Beach St,Long Beach,NY
3398,Traditions Eatery,302 Central Ave,Lawrence,NY
3399,Moca Express,577 Burnside Ave,Inwood,NY
3400,The Coffee Bar,345 Central Ave,Lawrence,NY
3401,Tacos Y Mas,1831 Mott Ave,Far Rockaway,NY
3402,Panera Bread,345 Rockaway Turnpike,Lawrence,NY
3403,South Shore Pizza,245 Sheridan Blvd,Inwood,NY
3404,David's Famous Pizza,580 Central Ave,Cedarhurst,NY
3405,The Upper Crust,442 Central Ave,Cedarhurst,NY
3406,Thai Kitchen By The Sea,67-20 Rockaway Beach Blvd,Rockaway,NY
3407,Chateau Coffee Shop,1 Station Plz,Woodmere,NY
3408,Applebee's Neighborhood Bar & Grill,Five Towns Shpg Ctr,Rosedale,NY
3409,Stone Rose Bar & Grill,John F. Kennedy International Airport Terminal 3,Queens,NY
3410,Rockaway Taco,95-19 Rockaway Beach Blvd,Rockaway,NY
3411,Boardwalk Pizza,68-20 Rockaway Beach Blvd,Rockaway,NY
3412,Caracas Arepa Bar,106-01 Shore Front Pkwy,Rockaway,NY
3413,New Park Pizzeria,15671 Crossbay Blvd,Howard Beach,NY
3414,Lenny's Pizza & Restaurant,16402 Crossbay Blvd,Howard Beach,NY
3415,Nanking Restaurant,134-07 Rockaway Blvd,South Ozone Park,NY
3416,Lucky Boy Restaurant,636 Rockaway Tpke,Lawrence,NY
3417,Kawaii Sushi,82-19 153rd Ave,Howard Beach,NY
3418,Rippers,Boardwalk & Beach 86th St,Far Rockaway,NY
3419,Gino's Pizzeria & Restaurant,158-46 Crossbay Blvd,Queens,NY
3420,Whit's End,97-14 Rockaway Beach Blvd,Rockaway Beach,NY
3421,GREEK GRILL Howard Beach,156-40 Cross Bay Blvd,Jamaica,NY
3422,Sakura,15-838 Crossbay Blvd,Howard Beach,NY
3423,Armandos Pizza,1366 Pennsylvania Ave,Brooklyn,NY
3424,Piquillo,John F. Kennedy International Airport Terminal 5,Queens,NY
3425,Carlos & Gabby's,143 Washington Ave,Lawrence,NY
3426,Original Pizza,9514 AVENUE L,Brooklyn,NY
3427,101 Deli,10016 Rockaway Beach Blvd,Rockaway Park,NY
3428,Olive Garden Italian Restaurant,505 Gateway Dr,Brooklyn,NY
3429,Cuisine By Claudette,143 Beach 116th St,New York,NY
3430,Breezy Dog,5 Rockaway Breezy Blvd,Breezy Point,NY
3431,The Bayhouse,500 Bayside,Breezy Point,NY
3432,Kennedy's Restaurant,406 Bayside,Breezy Point,NY
3433,Roll-N-Roaster,2901 Emmons Ave,Brooklyn,NY
3434,Opera Cafe & Lounge NYC,2255 Emmons Ave,Brooklyn,NY
3435,Pizza Boulevard,1623 Oriental Blvd,Brooklyn,NY
3436,Randazzo's Clam Bar,2017 Emmons Ave,Brooklyn,NY
3437,Tenda Asian Fusion,1734 Sheepshead Bay Rd,Brooklyn,NY
3438,Café Glechik,3159 Coney Island Ave,Brooklyn,NY
3439,Jimmy's Famous Heros,1786 Sheepshead Bay Rd,Brooklyn,NY
3440,Chayhana Salom,1652 Sheepshead Bay Rd,Brooklyn,NY
3441,Jordan's Lobster Dock,3165 Harkness Ave,Brooklyn,NY
3442,TGI Fridays,3181 Harkness Ave,Brooklyn,NY
3443,Beyti Turkish Kebab,414 Brighton Beach Ave,Brooklyn,NY
3444,Tatiana Grill,3152 Brighton 6th St,Brooklyn,NY
3445,Oceanview Cafe,290 Brighton Beach Ave,Brooklyn,NY
3446,Cafe Rokhat,1788 Sheepshead Bay Rd,Brooklyn,NY
3447,Blvd the New Pizza,1623 Oriental Boulevard,Brooklyn,NY
3448,TONÉ-CAFÉ Georgian Bread,265 Neptune Ave,Brooklyn,NY
3449,ChopStix Chinese Restaurant & Sushi Bar,3790 Nostrand Ave,Brooklyn,NY
3450,Sal Kris & Charlie's Deli,33-12 23rd Ave,Queens,NY
3451,Watawa Sushi,33-10 Ditmars Blvd,Astoria,NY
3452,Family Corner Restaurant,2102 31st St,Astoria,NY
3453,The Sandwich Bar,33-01 Ditmars Blvd,Astoria,NY
3454,Il Bambino,34-08 31st Ave,Astoria,NY
3455,Andrew & Frank Deli,2802 23rd Ave,Astoria,NY
3456,Sandro's Latin Food,2703 23rd Ave,Astoria,NY
3457,Pita House,25-15 30th Ave,Astoria,NY
3458,HinoMaru,33-18 Ditmars Blvd,Astoria,NY
3459,Bareburger,23-01 31st. St.,Astoria,NY
3460,Ramen Okidoki,3405 30th Ave,Astoria,NY
3461,Sorriso Italian Pork Store,4416 30th Ave,Astoria,NY
3462,Rosario's Deli,2255 31st St,Astoria,NY
3463,Kopiaste Taverna,23-15 31st St,Astoria,NY
3464,Sakura,3515 Ditmars Blvd,Astoria,NY
3465,Point Brazil,3801 31st Ave,Astoria,NY
3466,Butcher Bar,37-08 30th Ave,Astoria,NY
3467,Shawarmania,22-49 31st St,Astoria,NY
3468,Jackson Hole,6935 Astoria Blvd N,East Elmhurst,NY
3469,Krave Cafe & Grill,4501 Ditmars Blvd,Astoria,NY
3470,Omani,16042 Willets Point Blvd,Whitestone,NY
3471,Tony's Beechhurst Deli,1118 154th St,Whitestone,NY
3472,Takara Sushi,15011 14th Ave,Whitestone,NY
3473,Tasty Grill,14-22 150th St,Whitestone,NY
3474,Mediterranean Grill,160-24 Willets Point Blvd,Whitestone,NY
3475,Cherry Valley Deli & Grill,1229 150th St,Whitestone,NY
3476,Casa Asia,149-45 14th Ave,Whitestone,NY
3477,Five Guys Burgers & Fries,132-01 14th Ave,Queens,NY
3478,Nikitas Place,1903 Utopia Pkwy,Whitestone,NY
3479,Little Pepper,18-24 College Point Blvd,Flushing,NY
3480,Cascarinos Pizzeria,1460 College Point Blvd,College Point,NY
3481,Paddy's On the Bay,50 Pennyfield Ave,Bronx,NY
3482,The Wicked Wolf,4029 E Tremont Ave,Bronx,NY
3483,Mad For Chicken,157-18 Northern Blvd,Flushing,NY
3484,Ice House Cafe and Restaurant,140 Reynolds Ave,Bronx,NY
3485,Sushi Family Express,3548 Union St,Flushing,NY
3486,Sam Won Gak,144-20 Northern Blvd,Flushing,NY
3487,Nagoya,25-73 Francis Lewis Blvd,Queens,NY
3488,Muscle Maker Grill,4041 E Tremont Ave,Bronx,NY
3489,Mike and Maggie's Pizzeria,1527 149th St,Whitestone,NY
3490,Omani,16042 Willets Point Blvd,Whitestone,NY
3491,Press195,4011 Bell Blvd,Bayside,NY
3492,Tony's Beechhurst Deli,1118 154th St,Whitestone,NY
3493,Avli,3831 Bell Blvd,Bayside,NY
3494,Mediterranean Grill,160-24 Willets Point Blvd,Whitestone,NY
3495,Sushi Bell,36-28 Bell Blvd,Bayside,NY
3496,BCD Tofu House,220-05 Northern Blvd,Bayside,NY
3497,Thai 101,39-15 Bell Blvd,Bayside,NY
3498,Panera Bread,2358 Bell Boulevard,Bayside,NY
3499,Takara Sushi,15011 14th Ave,Whitestone,NY
3500,57s All American Grill,3345 Francis Lewis Blvd,Flushing,NY
3501,Ben's Kosher Delicatessen Restaurants & Caterers,211-37 26th Ave,Bayside,NY
3502,Nikitas Place,1903 Utopia Pkwy,Whitestone,NY
3503,Mekong East,43 13 Bell Blvd,Bayside,NY
3504,Chicken Lovers,21509 Northern Blvd,Bayside,NY
3505,Tasty Grill,14-22 150th St,Whitestone,NY
3506,Juice For Life,3407 Francis Lewis Blvd,Flushing,NY
3507,Nolbu Sushi Korean Restaurant,164-25 Northern Blvd,Flushing,NY
3508,Capriccio,29-02 Francis Lewis Blvd,Flushing,NY
3509,Nagoya,25-73 Francis Lewis Blvd,Queens,NY
3510,Boardwalk Pizza,68-20 Rockaway Beach Blvd,Rockaway,NY
3511,Thai Kitchen By The Sea,67-20 Rockaway Beach Blvd,Rockaway,NY
3512,Robert's Delight,13-30 Beach Channel Dr,Far Rockaway,NY
3513,Tacos Y Mas,1831 Mott Ave,Far Rockaway,NY
3514,Goody's Bbq Chicken & Ribs,7018 Amstel Blvd,Arverne,NY
3515,Boardwalk Pizza,68-20 Rockaway Beach Blvd,Rockaway,NY
3516,Rockaway Taco,95-19 Rockaway Beach Blvd,Rockaway,NY
3517,Rippers,Boardwalk & Beach 86th St,Far Rockaway,NY
3518,Caracas Arepa Bar,106-01 Shore Front Pkwy,Rockaway,NY
3519,Whit's End,97-14 Rockaway Beach Blvd,Rockaway Beach,NY
3520,101 Deli,10016 Rockaway Beach Blvd,Rockaway Park,NY
3521,Thai Kitchen By The Sea,67-20 Rockaway Beach Blvd,Rockaway,NY
3522,Veggie Island,95-19 Rockaway Beach Blvd,Queens,NY
3523,Cuisine By Claudette,143 Beach 116th St,New York,NY
3524,Ciro's Pizza,11303 Beach Channel Dr,Rockaway Park,NY
3525,Uma's,92-07 Rockaway Beach Blvd,Rockaway Beach,NY
3526,Dalton's Seaside Grill,108-02 Rockaway Beach Blvd,Rockaway Park,NY
3527,The Original Ciro's Pizza,171 Beach 116th St,Rockaway Park,NY
3528,Tommy's Pizza,915 Cross Bay Blvd,Broad Channel,NY
3529,O'Sake Japanese Restaurant,263 Beach 116th St,Rockaway Park,NY
3530,Brisas Del Mar Corp,9902 Rockaway Beach Blvd,Rockaway Park,NY
3531,Thai Rock,375 Beach 92nd St,Rockaway Beach,NY
3532,Belle Harbor Steak House,268 Beach 116th St,Rockaway Park,NY
3533,Goody's Bbq Chicken & Ribs,7018 Amstel Blvd,Arverne,NY
3534,Last Stop Gourmet Shop,222 Beach 116th St,Rockaway Park,NY
3535,Rockaway Taco,95-19 Rockaway Beach Blvd,Rockaway,NY
3536,Caracas Arepa Bar,106-01 Shore Front Pkwy,Rockaway,NY
3537,Whit's End,97-14 Rockaway Beach Blvd,Rockaway Beach,NY
3538,Rippers,Boardwalk & Beach 86th St,Far Rockaway,NY
3539,101 Deli,10016 Rockaway Beach Blvd,Rockaway Park,NY
3540,Boardwalk Pizza,68-20 Rockaway Beach Blvd,Rockaway,NY
3541,Ciro's Pizza,11303 Beach Channel Dr,Rockaway Park,NY
3542,Cuisine By Claudette,143 Beach 116th St,New York,NY
3543,Dalton's Seaside Grill,108-02 Rockaway Beach Blvd,Rockaway Park,NY
3544,Veggie Island,95-19 Rockaway Beach Blvd,Queens,NY
3545,Uma's,92-07 Rockaway Beach Blvd,Rockaway Beach,NY
3546,The Original Ciro's Pizza,171 Beach 116th St,Rockaway Park,NY
3547,Brisas Del Mar Corp,9902 Rockaway Beach Blvd,Rockaway Park,NY
3548,Belle Harbor Steak House,268 Beach 116th St,Rockaway Park,NY
3549,Thai Rock,375 Beach 92nd St,Rockaway Beach,NY
3550,O'Sake Japanese Restaurant,263 Beach 116th St,Rockaway Park,NY
3551,Last Stop Gourmet Shop,222 Beach 116th St,Rockaway Park,NY
3552,Sandbar,122 Beach 116th,Rockaway Park,NY
3553,La Joya de Ceren,112-16 Rockaway Beach Blvd,New York,NY
3554,Bungalow Bar & Restaurant,377 Beach 92nd St,Rockaway Beach,NY
3555,Lobster Joint,97 Beach St,Far Rockaway,NY
3556,Plum Tomatoes Pizzeria & Restaurant,420 Beach 129th St,Belle Harbor,NY
3557,Cuisine By Claudette,143 Beach 116th St,New York,NY
3558,O'Sake Japanese Restaurant,263 Beach 116th St,Rockaway Park,NY
3559,Pico Restaurant,419 Beach 129th St,Queens,NY
3560,Bon Appetit,418 Beach 129th St,Rockaway Park,NY
3561,Ciro's Pizza,11303 Beach Channel Dr,Rockaway Park,NY
3562,The Original Ciro's Pizza,171 Beach 116th St,Rockaway Park,NY
3563,Belle Harbor Steak House,268 Beach 116th St,Rockaway Park,NY
3564,East Meets West,421A Beach 129th St,Rockaway Park,NY
3565,Last Stop Gourmet Shop,222 Beach 116th St,Rockaway Park,NY
3566,Sandbar,122 Beach 116th,Rockaway Park,NY
3567,Fast Break,241 Beach 116th St,Rockaway Park,NY
3568,La Joya de Ceren,112-16 Rockaway Beach Blvd,New York,NY
3569,The Wharf,416 Beach 116th St,Rockaway Park,NY
3570,Kam Fung Chinese Restaurant,261 Beach 116th St,Rockaway Park,NY
3571,Paninico Cafe,241 Beach 116th St,Rockaway Park,NY
3572,Kimganae Korean Restaurant,3912 Union St,Flushing,NY
3573,Nolbu Sushi Korean Restaurant,164-25 Northern Blvd,Flushing,NY
3574,Flushing Noodle Shop,13542 Roosevelt Ave,Flushing,NY
3575,Nan Xiang Dumpling House,38-12 Prince St,Flushing,NY
3576,Curry Leaves,13531 40th Rd,Flushing,NY
3577,Sushi Family Express,3548 Union St,Flushing,NY
3578,San Soo Kap San,38-13 Union St,Flushing,NY
3579,Mad For Chicken,157-18 Northern Blvd,Flushing,NY
3580,Dosa Hutt,45-63 Bowne St,Flushing,NY
3581,Sam Won Gak,144-20 Northern Blvd,Flushing,NY
3582,Taipei Hong,136-55 Roosevelt Ave,Flushing,NY
3583,White Bear,135-02 Roosevelt Ave,Flushing,NY
3584,Gu Shine Taiwanese Restaurant,135-38 39th Ave,Flushing,NY
3585,Tasty House 18,44-12 Kissena Blvd,Flushing,NY
3586,Xinjiang BBQ Cart,41st Ave & Kissena Blvd,Flushing,NY
3587,Pho 32,149-06 41st Ave,Flushing,NY
3588,Mogu Sushi,13322 39th Ave,Flushing,NY
3589,Omani,16042 Willets Point Blvd,Whitestone,NY
3590,New World Mall Food Court,136-20 Roosvelt Ave,Flushing,NY
3591,Golden Palace,140-09 Cherry Ave,Flushing,NY
3592,The Picnic Basket,65 W 37th St,New York,NY
3593,Woorijip Authentic Korean Food,12 W 32nd St,New York,NY
3594,Café Zaiya,18 E 41st St,New York,NY
3595,Cipriani Le Specialita,110 E 42nd St,New York,NY
3596,Corfu Grill,70-17 Austin St,Forest Hills,NY
3597,Margon,136 W 46th St,New York,NY
3598,Soba-ya,229 E 9th St,New York,NY
3599,Dig Inn Seasonal Market,40 W 55th St,New York,NY
3600,Num Pang Sandwich Shop,140 E 41st St,New York,NY
3601,Tina's Cuban Cuisine,23 W 56th St,New York,NY
3602,Bodhi Tree,58 3rd Ave,New York,NY
3603,Gourmet 53,875 3rd Ave,New York,NY
3604,Katsu-Hama,11 E 47th St,New York,NY
3605,Sophie's Cuban Cuisine,73 New St,New York,NY
3606,Govinda's Vegetarian,305 Schermerhorn St,Brooklyn,NY
3607,Kati Roll Company,49 W 39th St,New York,NY
3608,Sophie's Cuban Cuisine,96 Chambers St,New York,NY
3609,Dig Inn Seasonal Market,275 Madison Ave,New York,NY
3610,Wajima Japanese Restaurant,134 E 61st St,New York,NY
3611,Leña Latin Grill,34 W 35th St,New York,NY
3612,Sagar Chinese,87-47 Homelawn St,Jamaica,NY
3613,Golden Chicken,17944 Hillside Ave,Jamaica,NY
3614,Acquista Trattoria,178-01 Union Tpke,Flushing,NY
3615,Rocoto Restaurant,178-27 Hillside Ave,Jamaica,NY
3616,Margherita Pizza,16304 Jamaica Ave,Jamaica,NY
3617,Latin Grill Factory,89-02 165th St,Jamaica,NY
3618,Thai Taste Restaurant,178-19 Union Tpke,Flushing,NY
3619,Cafe Muscat,178-07 Union Tpke,Fresh Meadows,NY
3620,CJ's Cafe,177-15 Union Tpke,Fresh Meadow,NY
3621,Gan Da Sushi,8008 Surrey Pl,Jamaica,NY
3622,Sagar Restaurant,168-25B Hillside Ave,Jamaica,NY
3623,Rajdhani Indian Restaurant,206 12 Hillside Ave,Queens Village,NY
3624,Gaby's Pizza,204-23 Hillside Ave,Hollis,NY
3625,Genesis,16223 Hillside Ave,Jamaica,NY
3626,Regina Cafe & Pizzeria,176-49 Union Tpke,New York,NY
3627,Tierras Centro Americanas,87-52 168th St,Jamaica,NY
3628,Annam Brahma,8443 164th St,Jamaica,NY
3629,Charcoal Kabab,169-28 Hillside Ave,New York,NY
3630,Sly Fox Inn,17723 Union Tpke,Fresh Meadows,NY
3631,Romeo's Pizza,18808 Union Tpke,Fresh Meadows,NY
3632,Sagar Chinese,87-47 Homelawn St,Jamaica,NY
3633,Golden Chicken,17944 Hillside Ave,Jamaica,NY
3634,Acquista Trattoria,178-01 Union Tpke,Flushing,NY
3635,Rocoto Restaurant,178-27 Hillside Ave,Jamaica,NY
3636,Margherita Pizza,16304 Jamaica Ave,Jamaica,NY
3637,Latin Grill Factory,89-02 165th St,Jamaica,NY
3638,Thai Taste Restaurant,178-19 Union Tpke,Flushing,NY
3639,Cafe Muscat,178-07 Union Tpke,Fresh Meadows,NY
3640,CJ's Cafe,177-15 Union Tpke,Fresh Meadow,NY
3641,Gan Da Sushi,8008 Surrey Pl,Jamaica,NY
3642,Sagar Restaurant,168-25B Hillside Ave,Jamaica,NY
3643,Rajdhani Indian Restaurant,206 12 Hillside Ave,Queens Village,NY
3644,Gaby's Pizza,204-23 Hillside Ave,Hollis,NY
3645,Genesis,16223 Hillside Ave,Jamaica,NY
3646,Regina Cafe & Pizzeria,176-49 Union Tpke,New York,NY
3647,Tierras Centro Americanas,87-52 168th St,Jamaica,NY
3648,Annam Brahma,8443 164th St,Jamaica,NY
3649,Charcoal Kabab,169-28 Hillside Ave,New York,NY
3650,Sly Fox Inn,17723 Union Tpke,Fresh Meadows,NY
3651,Romeo's Pizza,18808 Union Tpke,Fresh Meadows,NY
3652,Raj's Indian Kitchen,27-18 Queens Plz S,Long Island City,NY
3653,Queens and Paupers,27-08 Queens Plz S,Long Island City,NY
3654,Packard Cafe And Grill,41 34 Crescent,Long Island City,NY
3655,Chickpea,27-09 42nd Rd,Long Island City,NY
3656,Momento Restaurant,25-13 Queens Plz N,Long Island City,NY
3657,Lucky Pizza,27-14 Bridge Plz,Long Island City,NY
3658,Checkers,27-12 Queens Plz S,Long Island City,NY
3659,Packard Square Cafe & Grill,41-34 c Crescent St,Queens,NY
3660,Cheng Chinese Restaurant,24-11 Queens Plaza N,Long Island City,NY
3661,Stop-N-Go Chicken,25-7 Queens Plz N,Long Island City,NY
3662,Subway,27-20 Queens Plaza,Long Island City,NY
3663,Triple Shot World Atlas Cafe,27-06 Queens Plz  S,Long Island City,NY
3664,Cranberry,28-02 42nd Rd,Long Island City,NY
3665,RESOBOX,41-26 27th St,Long Island City,NY
3666,Chicken House,25-07 Queens Plaza N,Long Island City,NY
3667,M. Wells Steakhouse,43-15 Crescent St,Long Island City,NY
3668,Corfu Grill,70-17 Austin St,Forest Hills,NY
3669,Pupusa Market,14516 Jamaica Ave,Jamaica,NY
3670,Sagar Chinese,87-47 Homelawn St,Jamaica,NY
3671,Latin Grill Factory,89-02 165th St,Jamaica,NY
3672,Hado Sushi,138-40 86th Ave,Briarwood,NY
3673,Salad Shack,154-05 Union Tpke,Flushing,NY
3674,Rajdhani Indian Restaurant,206 12 Hillside Ave,Queens Village,NY
3675,Ripe Juice Bar & Grill,7013 Austin St,Forest Hills,NY
3676,Acquista Trattoria,178-01 Union Tpke,Flushing,NY
3677,Mian,184-02 Horace Harding Expy,Fresh Meadows,NY
3678,Sushi Time,72-42 Austin St,Forest Hills,NY
3679,Euro Grill,124-32 Queens Blvd,Kew Gardens,NY
3680,BCD Tofu House,220-05 Northern Blvd,Bayside,NY
3681,Grill Point,69-54 Main St,Flushing,NY
3682,Sushi You,215-05 73rd Ave,Oakland Gardens,NY
3683,Tost Cafe,6010 Kissena Blvd,Flushing,NY
